iata,name,city,country,region,lat,lon,size
TKQ,Kigoma Airport,Kigoma,TZ,TZ-08,-4.8862,29.6709,small
TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,Tokushima,JP,JP-36,34.132559,134.607816,large
TKU,Turku Airport,Turku,FI,FI-19,60.514099,22.2628,large
TKV,Tatakoto Airport,Tatakoto,PF,PF-U-A,-17.355226,-138.44734,small
TKX,Takaroa Airport,,PF,PF-U-A,-14.45580005645752,-145.02499389648438,medium
TLA,Teller Airport,Teller,US,US-AK,65.240402,-166.339005,small
TLC,Adolfo López Mateos International Airport,Toluca,MX,MX-MEX,19.3369,-99.56583,large
TLE,Toliara Airport,Toliara,MG,MG-U,-23.3834,43.7285,medium
TLH,Tallahassee International Airport,Tallahassee,US,US-FL,30.401209,-84.35433,medium
TLI,Sultan Bantilan Airport,Toli Toli-Celebes Island,ID,ID-ST,1.123428,120.793658,small
TLL,Lennart Meri Tallinn Airport,Tallinn,EE,EE-37,59.413246,24.83264,large
TLM,Zenata – Messali El Hadj Airport,Zenata,DZ,DZ-13,35.012732,-1.457117,large
TLN,Toulon-Hyères Airport,"Hyères, Var",FR,FR-PAC,43.097301,6.14603,medium
TLQ,Turpan Jiaohe Airport,Turpan,CN,CN-65,43.0308,89.0987,medium
TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,FR-OCC,43.629101,1.36382,large
TLT,Tuluksak Airport,Tuluksak,US,US-AK,61.086973,-160.922842,small
TLU,Golfo de Morrosquillo Airport,Santiago de Tolú,CO,CO-SUC,9.50945,-75.5854,small
TLV,Ben Gurion International Airport,Tel Aviv,IL,IL-M,32.011398,34.8867,large
TLY,Plastun Airport,Plastun,RU,RU-PRI,44.814999,136.292007,small
TMC,Tambolaka Airport,Radamata,ID,ID-NT,-9.409224,119.242558,small
TME,Gustavo Vargas Airport,Tame,CO,CO-ARA,6.45108,-71.7603,medium
TMF,Thimarafushi Airport,Thimarafushi,MV,MV-08,2.211,73.1533,small
TMG,Tomanggong Airport,Tomanggong,MY,MY-12,5.40257,118.65763,small
TMH,Tanah Merah Airport,Tanah Merah,ID,ID-PS,-6.09669,140.303521,medium
TMI,Tumling Tar Airport,Tumling Tar,NP,NP-P1,27.315001,87.193298,small
TMJ,Termez Airport,Termez,UZ,UZ-SU,37.287261,67.311869,medium
TML,Yakubu Tali International Airport,Tamale,GH,GH-NP,9.553909,-0.86606,large
TMM,Toamasina Ambalamanasy Airport,Toamasina,MG,MG-A,-18.113537,49.392262,large
TMP,Tampere-Pirkkala Airport,Tampere / Pirkkala,FI,FI-11,61.414101,23.604401,large
TMR,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,DZ,DZ-11,22.810992,5.450832,large
TMS,São Tomé International Airport,São Tomé,ST,ST-01,0.378175,6.71215,large
TMT,Trombetas Airport,Oriximiná,BR,BR-PA,-1.4896,-56.396801,medium
TMW,Tamworth Airport,Tamworth,AU,AU-NSW,-31.077898,150.845484,medium
TMX,Timimoun Airport,Timimoun,DZ,DZ-54,29.237101,0.276033,medium
TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),CN,CN-37,36.857201,117.216003,large
TNC,Tin City Long Range Radar Station Airport,Tin City,US,US-AK,65.563103,-167.921997,small
TND,Alberto Delgado Airport,Trinidad,CU,CU-07,21.7883,-79.9972,medium
TNE,New Tanegashima Airport,Tanegashima,JP,JP-46,30.605100631699997,130.990997314,medium
TNG,Tangier Ibn Battuta Airport,Tangier,MA,MA-01,35.731741,-5.921459,large
TNH,Tonghua Sanyuanpu Airport,Tonghua,CN,CN-22,42.048435,125.733963,medium
TNJ,Raja Haji Fisabilillah International Airport,Tanjung Pinang-Bintan Island,ID,ID-KR,0.92397,104.53341,medium
TNK,Tununak Airport,Tununak,US,US-AK,60.569638,-165.246649,small
TNN,Tainan International Airport / Tainan Air Base,Tainan (Rende),TW,TW-TNN,22.950399,120.206001,large
TNR,Ivato International Airport,Antananarivo,MG,MG-T,-18.7969,47.478802,large
TOD,Tioman Airport,Tioman Island,MY,MY-06,2.81818,104.160004,medium
TOE,Tozeur Nefta International Airport,Tozeur,TN,TN-72,33.939701080322266,8.110560417175293,medium
TOF,Tomsk Kamov Airport,Tomsk,RU,RU-TOM,56.380299,85.208298,large
TOG,Togiak Airport,Togiak Village,US,US-AK,59.052799,-160.397003,small
TOL,Eugene F. Kranz Toledo Express Airport,Toledo,US,US-OH,41.5868,-83.8078,medium
TOM,Tombouktou Airport,Timbuktu,ML,ML-7,16.730499,-3.00758,large
TOS,Tromsø Airport,Tromsø,NO,NO-55,69.683296,18.9189,large
TOU,Touho Airport,Touho,NC,NC-02,-20.790127,165.259524,medium
TOW,Toledo - Luiz Dalcanale Filho Municipal Airport,Toledo,BR,BR-PR,-24.6863,-53.697498,small
TOY,Toyama Kitokito Airport,Toyama,JP,JP-16,36.648416,137.187359,medium
TPA,Tampa International Airport,Tampa,US,US-FL,27.9755,-82.533203,large
TPE,Taiwan Taoyuan International Airport,Taoyuan,TW,TW-TAO,25.0777,121.233002,large
TPI,Tapini Airport,Tapini,PG,PG-CPM,-8.35666666667,146.989166667,small
TPJ,Taplejung Airport,Taplejung,NP,NP-P1,27.3509,87.69525,medium
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,PE,PE-SAM,-6.508739948272705,-76.37319946289062,medium
TPQ,Amado Nervo National Airport,Tepic,MX,MX-NAY,21.419833,-104.842472,medium
TPS,Vincenzo Florio Airport Trapani-Birgi,Trapani (TP),IT,IT-82,37.9114,12.488,medium
TQO,Felipe Carrillo Puerto International Airport Tulum,Tulum,MX,MX-ROO,20.172098,-87.660272,large
TRA,Tarama Airport,Tarama,JP,JP-47,24.653793,124.675453,medium
TRC,Francisco Sarabia Tinoco International Airport,Torreón,MX,MX-COA,25.562265,-103.404608,medium
TRD,"Trondheim Airport, Værnes",Trondheim,NO,NO-50,63.457802,10.924,large
TRE,Tiree Airport,"Balemartine, Argyll and Bute",GB,GB-SCT,56.499199,-6.86917,medium
TRF,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,NO-39,59.186699,10.2586,large
TRG,Tauranga Airport,Tauranga,NZ,NZ-BOP,-37.67190170288086,176.1959991455078,medium
TRI,Tri-Cities Regional TN/VA Airport,Blountville,US,US-TN,36.475201,-82.407401,medium
TRK,Juwata International Airport / Suharnoko Harbani AFB,Tarakan,ID,ID-KU,3.325145,117.564169,medium
TRN,Turin Airport,Caselle Torinese (TO),IT,IT-21,45.200802,7.64963,large
TRR,China Bay Airport,Trincomalee,LK,LK-5,8.539159,81.18128,medium
TRS,Trieste Airport,Ronchi dei Legionari/Trieste,IT,IT-36,45.827862,13.466672,large
TRT,Toraja Airport,Toraja,ID,ID-SS,-3.185833,119.91775,medium
TRU,Capitán FAP Carlos Martínez de Pinillos International Airport,Trujillo,PE,PE-LAL,-8.082382,-79.108821,large
TRV,Thiruvananthapuram International Airport,Thiruvananthapuram,IN,IN-KL,8.481889,76.920029,large
TRW,Bonriki International Airport,South Tarawa,KI,KI-G,1.38164,173.147003,large
TRZ,Tiruchirappalli International Airport,Tiruchirappalli,IN,IN-TN,10.762915,78.717741,large
TSA,Taipei Songshan International Airport,Taipei (Songshan),TW,TW-TPE,25.067244,121.552822,large
TSF,Treviso Airport,Treviso (TV),IT,IT-34,45.648399,12.1944,large
TSJ,Tsushima Airport,Tsushima,JP,JP-42,34.2849006653,129.330993652,medium
TSM,Taos Regional Airport,Taos,US,US-NM,36.452494,-105.67749,medium
TSN,Tianjin Binhai International Airport,Tianjin,CN,CN-12,39.124401092499994,117.346000671,large
TSR,Timișoara Traian Vuia International Airport,Timişoara,RO,RO-TM,45.809898,21.3379,large
TST,Trang Airport,Trang,TH,TH-92,7.50874,99.6166,medium
TSV,Townsville Airport / RAAF Base Townsville,Townsville,AU,AU-QLD,-19.252904,146.766512,medium
TTA,Tan Tan Airport,Tan Tan,MA,MA-10,28.447563,-11.161749,medium
TTE,Sultan Babullah Airport,Ternate,ID,ID-MU,0.831012,127.381611,medium
TTJ,Tottori Sand Dunes Conan Airport,Tottori,JP,JP-31,35.530058,134.165023,medium
TTN,Trenton Mercer Airport,Ewing Township,US,US-NJ,40.276699,-74.813499,medium
TTS,Tsaratanana Airport,Tsaratanana,MG,MG-M,-16.751064,47.619016,small
TTT,Taitung Airport,Taitung City,TW,TW-TTT,22.754856,121.101794,medium
TTU,Sania Ramel Airport,Tétouan,MA,MA-01,35.594299,-5.32002,large
TUA,Lieutenant Colonel Luis A. Mantilla International Airport,Tulcán,EC,EC-C,0.809506,-77.708099,medium
TUB,Tubuai Airport,,PF,PF-U-A,-23.365400314331055,-149.5240020751953,medium
TUC,Teniente Benjamín Matienzo International Airport,San Miguel de Tucumán,AR,AR-T,-26.837397,-65.104195,large
TUF,Tours Val de Loire Airport,"Tours, Indre-et-Loire",FR,FR-CVL,47.432201,0.727606,medium
TUG,Tuguegarao Airport,Tuguegarao City,PH,PH-CAG,17.6433676823,121.733150482,medium
TUI,Turaif Domestic Airport,Turaif,SA,SA-08,31.692188,38.731544,medium
TUK,Turbat International Airport,Turbat,PK,PK-BA,25.984767,63.028856,large
TUL,Tulsa International Airport,Tulsa,US,US-OK,36.197084,-95.886225,large
TUN,Tunis Carthage International Airport,Tunis,TN,TN-11,36.851002,10.2272,large
TUO,Taupo Airport,Taupo,NZ,NZ-WKO,-38.73970031738281,176.08399963378906,medium
TUP,Tupelo Regional Airport,Tupelo,US,US-MS,34.26810073852539,-88.7698974609375,medium
TUR,Tucuruí Airport,Tucuruí,BR,BR-PA,-3.78601,-49.720299,medium
TUS,Tucson International Airport,Tucson,US,US-AZ,32.115004,-110.938053,large
TUU,Prince Sultan bin Abdulaziz International Airport,Tabuk,SA,SA-07,28.3711,36.624865,large
TVC,Cherry Capital Airport,Traverse City,US,US-MI,44.741402,-85.582199,medium
TVF,Thief River Falls Regional Airport,Thief River Falls,US,US-MN,48.065701,-96.184998,medium
TVS,Tangshan Sannühe Airport,Tangshan (Fengrun),CN,CN-13,39.7178,118.002625,small
TVT,Tashkent-Khumo International Airport,Tashkent,UZ,UZ-TO,41.312889,69.395535,medium
TVU,Matei Airport,Matei,FJ,FJ-N,-16.690599,-179.876999,small
TVY,Dawei Airport,Dawei,MM,MM-05,14.1039,98.203598,medium
TWA,Twin Hills Airport,Twin Hills,US,US-AK,59.074713,-160.274992,small
TWC,Tumxuk Tangwangcheng Airport,Tumxuk,CN,CN-65,39.886663,79.233408,small
TWF,Joslin Field Magic Valley Regional Airport,Twin Falls,US,US-ID,42.4818,-114.487999,medium
TWT,Sanga Sanga Airport,Bongao,PH,PH-TAW,5.048196,119.743338,medium
TWU,Tawau Airport,Tawau,MY,MY-12,4.31338,118.12152,medium
TXE,Rembele Airport,Takengon,ID,ID-AC,4.72113,96.851943,medium
TXK,Texarkana Regional Airport (Webb Field),Texarkana,US,US-AR,33.453701,-93.990997,medium
TXN,Huangshan Tunxi International Airport,Huangshan,CN,CN-34,29.733299,118.255997,large
TYF,Torsby Airport,Torsby,SE,SE-S,60.1576,12.9913,medium
TYL,Captain Victor Montes Arias International Airport,Talara,PE,PE-PIU,-4.57664,-81.254097,medium
TYN,Taiyuan Wusu International Airport,Taiyuan,CN,CN-14,37.746899,112.627998,large
TYR,Tyler Pounds Regional Airport,Tyler,US,US-TX,32.35409927368164,-95.40239715576172,medium
TYS,McGhee Tyson Airport,Knoxville/Maryville,US,US-TN,35.811001,-83.994003,large
TZA,Sir Barry Bowen Municipal Airport,Belize City,BZ,BZ-BZ,17.517239,-88.195775,medium
TZL,Tuzla International Airport,Dubrave Gornje,BA,BA-BIH,44.459858,18.723627,large
TZN,Congo Town Airport,Andros,BS,BS-SA,24.158701,-77.589798,medium
TZX,Trabzon International Airport,Trabzon,TR,TR-61,40.995098,39.7897,medium
UAH,Ua Huka Airport,Ua Huka,PF,PF-U-A,-8.936228,-139.554062,small
UAI,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",Suai,TL,TL-CO,-9.301856,125.286302,medium
UAP,Ua Pou Airport,Ua Pou,PF,PF-U-A,-9.35167,-140.078003,small
UAQ,Domingo Faustino Sarmiento Airport,San Juan,AR,AR-J,-31.571501,-68.418198,medium
UAR,Bouarfa Airport,Bouarfa,MA,MA-02,32.514306,-1.983056,medium
UBA,Mário de Almeida Franco Airport,Uberaba,BR,BR-MG,-19.765036,-47.964805,medium
UBB,Mabuiag Island Airport,Mabuiag Island,AU,AU-QLD,-9.950168,142.19523,small
UBJ,Yamaguchi Ube Airport,Ube,JP,JP-35,33.93,131.279007,medium
UBN,Ulaanbaatar Chinggis Khaan International Airport,Ulaanbaatar (Sergelen),MN,MN-047,47.646916,106.819833,large
UBP,Ubon Ratchathani Airport,Ubon Ratchathani,TH,TH-34,15.2512998581,104.870002747,medium
UCB,Ulanqab Jining Airport,Ulanqab,CN,CN-15,41.130266,113.107274,medium
UCT,Ukhta Airport,Ukhta,RU,RU-KO,63.566898,53.804699,medium
UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR,BR-MG,-18.883579,-48.225936,medium
UDJ,Uzhhorod International Airport,Uzhhorod,UA,UA-21,48.6343,22.263399,large
UDR,Maharana Pratap Airport,Udaipur,IN,IN-RJ,24.617700576799997,73.89610290530001,medium
UEL,Quelimane Airport,Quelimane,MZ,MZ-Q,-17.855499267578125,36.86909866333008,medium
UEO,Kumejima Airport,Kumejima,JP,JP-47,26.363445,126.71384,medium
UET,Quetta International Airport,Quetta,PK,PK-BA,30.2514,66.937798,large
UFA,Ufa International Airport,Ufa,RU,RU-BA,54.557499,55.874401,large
UGA,Bulgan Airport,Bulgan,MN,MN-067,48.85499954223633,103.47599792480469,medium
UGC,Urgench International Airport,Urgench,UZ,UZ-XO,41.58274,60.64338,large
UGU,Bilorai Airport,Bilogai,ID,ID-PT,-3.739503,137.031183,medium
UIB,El Caraño Airport,Quibdó,CO,CO-CHO,5.69076,-76.6412,medium
UIH,Phu Cat Airport,Quy Nohn,VN,VN-SCC,13.955,109.042,medium
UII,Utila Airport,Utila Island,HN,HN-IB,16.1131,-86.880302,small
UIN,Quincy Regional Airport Baldwin Field,Quincy,US,US-IL,39.942699,-91.194603,medium
UIO,Mariscal Sucre International Airport,Quito,EC,EC-P,-0.125399,-78.354306,large
UIT,Jaluit Airport,Jabor Jaluit Atoll,MH,MH-JAL,5.909213,169.637256,small
UJE,Ujae Atoll Airport,Ujae Atoll,MH,MH-UJA,8.92806,165.761993,small
UKB,Kobe Airport,Kobe,JP,JP-28,34.632801,135.223999,large
UKE,Utkela Airport,Bhawanipatna,IN,IN-OR,20.097778,83.183333,medium
UKG,Ust-Kuyga Airport,Ust-Kuyga,RU,RU-SA,70.011002,135.645004,small
UKK,Oskemen International Airport,Ust-Kamenogorsk (Oskemen),KZ,KZ-VOS,50.035033,82.496057,large
UKX,Ust-Kut Airport,Ust-Kut,RU,RU-IRK,56.856701,105.730003,medium
ULG,Ölgii Mongolei International Airport,Ölgii,MN,MN-071,48.993301,89.922501,medium
ULH,Al-Ula International Airport,Al-Ula,SA,SA-03,26.483634,38.117048,large
ULK,Lensk Airport,Lensk,RU,RU-SA,60.723594,114.825319,medium
ULO,Ulaangom Airport,Ulaangom,MN,MN-046,50.066588,91.938273,medium
ULP,Quilpie Airport,,AU,AU-QLD,-26.609176,144.253746,medium
ULU,Gulu Airport,Gulu,UG,UG-N,2.8055601119995117,32.27180099487305,medium
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU,RU-ULY,54.27016,48.225569,medium
ULY,Ulyanovsk Vostochny Airport,Cherdakly,RU,RU-ULY,54.401001,48.8027,medium
ULZ,Donoi Airport,Uliastai,MN,MN-057,47.7093,96.5258,small
UME,Umeå Airport,Umeå,SE,SE-AC,63.791801,20.282801,large
UMS,Ust-Maya Airport,Ust-Maya,RU,RU-SA,60.357437,134.43731,small
UMU,Orlando de Carvalho Airport,Umuarama,BR,BR-PR,-23.7987,-53.313801,small
UNA,Una-Comandatuba Airport,Una,BR,BR-BA,-15.354358,-38.998729,small
UNG,Kiunga Airport,Kiunga,PG,PG-WPD,-6.1257100105285645,141.28199768066406,small
UNI,Union Island International Airport,Union Island,VC,VC-06,12.600135,-61.411945,medium
UNK,Unalakleet Airport,Unalakleet,US,US-AK,63.888401,-160.798996,medium
UNN,Ranong Airport,Ranong,TH,TH-85,9.77762,98.585503,medium
UOL,Buol - Pogogul Airport,Buol,ID,ID-ST,1.102318,121.413358,small
UPG,Sultan Hasanuddin International Airport,Makassar,ID,ID-SN,-5.075539,119.553702,large
UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,Uruapan,MX,MX-MIC,19.3967,-102.039001,medium
URA,Manshuk Mametova International Airport,Uralsk,KZ,KZ-ZAP,51.151976,51.543652,large
URC,Ürümqi Tianshan International Airport,Ürümqi,CN,CN-65,43.913584,87.479372,large
URE,Kuressaare Airport,Kuressaare,EE,EE-74,58.22990036010742,22.50950050354004,medium
URG,Rubem Berta Airport,Uruguaiana,BR,BR-RS,-29.7822,-57.0382,medium
URJ,Uray Airport,Uray,RU,RU-KHM,60.103298,64.826698,medium
URS,Kursk East Airport,Kursk,RU,RU-KRS,51.7505989074707,36.29560089111328,medium
URT,Surat Thani Airport,Surat Thani,TH,TH-84,9.13259983063,99.135597229,medium
URY,Gurayat Domestic Airport,Gurayat,SA,SA-12,31.412413,37.278898,medium
USA,Concord-Padgett Regional Airport,Concord,US,US-NC,35.387798,-80.709099,medium
USH,Ushuaia - Malvinas Argentinas International Airport,Ushuaia,AR,AR-V,-54.8433,-68.2958,medium
USJ,Usharal Airport,Usharal,KZ,KZ-JET,46.190767,80.830922,small
USK,Usinsk Airport,Usinsk,RU,RU-KO,66.0047,57.367199,medium
USM,Samui International Airport,Na Thon (Ko Samui Island),TH,TH-84,9.54779,100.061996,large
USN,Ulsan Airport,Ulsan,KR,KR-31,35.59349823,129.352005005,medium
USR,Ust-Nera Airport,Ust-Nera,RU,RU-SA,64.550003,143.115005,medium
UST,Northeast Florida Regional Airport,St Augustine,US,US-FL,29.9592,-81.339798,medium
USU,Francisco B. Reyes (Busuanga) Airport,Coron,PH,PH-PLW,12.121865,120.100801,medium
UTH,Udon Thani International Airport,Udon Thani,TH,TH-41,17.386186,102.788577,large
UTK,Utirik Airport,Utirik Island,MH,MH-UTI,11.222219,169.851429,small
UTN,Upington Airport,Upington,ZA,ZA-NC,-28.400246,21.263592,medium
UTO,Indian Mountain LRRS Airport,Utopia Creek,US,US-AK,65.992798,-153.703995,medium
UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH,TH-21,12.6799,101.004997,large
UTT,K. D. Matanzima Airport,Mthatha,ZA,ZA-EC,-31.546363184900002,28.6733551025,medium
UUA,Bugulma Airport,Bugulma,RU,RU-TA,54.641184,52.800229,medium
UUD,Baikal International Airport,Ulan Ude,RU,RU-BU,51.808614,107.439652,large
UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,RU,RU-SAK,46.885461,142.717466,large
UVE,Ouvéa Airport,Ouvéa,NC,NC-01,-20.640932,166.573024,medium
UVF,Hewanorra International Airport,Vieux Fort,LC,LC-11,13.7332,-60.952599,large
UVI,José Cleto Airport,União da Vitória,BR,BR-PR,-26.233224,-51.066754,small
UYL,Nyala Airport,Nyala,SD,SD-11,12.0535,24.9562,medium
UYN,Yulin Yuyang Airport,Yulin,CN,CN-61,38.35971,109.590927,medium
UYU,Joya Andina International Airport,Quijarro,BO,BO-P,-20.441304,-66.857553,large
UZR,Urzhar Airport,Urzhar,KZ,KZ-ABA,47.091786,81.668216,small
VAA,Vaasa Airport,Vaasa,FI,FI-12,63.05023,21.762543,large
VAI,Vanimo Airport,Vanimo,PG,PG-SAN,-2.6926,141.3028,medium
VAK,Chevak Airport,Chevak,US,US-AK,61.5409,-165.6005,small
VAL,Valença Airport,Valença,BR,BR-BA,-13.2965,-38.992401,small
VAM,Villa International Airport Maamigili,Maamigili,MV,MV-00,3.471751,72.832633,medium
VAN,Van Ferit Melen Airport,Van,TR,TR-65,38.46820068359375,43.332298278808594,medium
VAO,Suavanao Airport,Suavanao,SB,SB-IS,-7.58556,158.731003,small
VAQ,Vanavara Airport,Vanavara,RU,RU-KYA,60.356229,102.309641,medium
VAR,Varna Airport,Varna,BG,BG-03,43.232101,27.8251,large
VAS,Sivas Nuri Demirağ Airport,Sivas,TR,TR-58,39.813801,36.9035,small
VAV,Vava'u International Airport,Vava'u Island,TO,TO-05,-18.5853,-173.962006,large
VAW,"Vardø Airport, Svartnes",Vardø,NO,NO-56,70.3554,31.044901,medium
VBS,Brescia Gabriele d'Annunzio Airport,Montichiari (BS),IT,IT-25,45.428902,10.3306,medium
VBV,Vanua Balavu Airport,Vanua Balavu,FJ,FJ-E,-17.268999099731445,-178.9759979248047,small
VBY,Visby Airport,Visby,SE,SE-I,57.6628,18.346201,large
VCA,Can Tho International Airport,Can Tho,VN,VN-SW,10.083397,105.709371,large
VCE,Venice Marco Polo Airport,Venezia (VE),IT,IT-34,45.505299,12.3519,large
VCL,Chu Lai Airport,Tam Nghĩa,VN,VN-SCC,15.4033,108.706001,small
VCP,Viracopos International Airport,Campinas,BR,BR-SP,-23.007404,-47.134502,large
VCS,Con Dao Airport,Con Dao,VN,VN-SE,8.73183,106.633003,medium
VCT,Victoria Regional Airport,Victoria,US,US-TX,28.85260009765625,-96.91850280761719,medium
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,BR-BA,-14.907885,-40.914804,medium
VDE,El Hierro Airport,El Hierro Island,ES,ES-CN,27.8148,-17.8871,medium
VDH,Dong Hoi Airport,Dong Hoi,VN,VN-NC,17.515,106.590556,medium
VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,AR,AR-R,-40.8692,-63.0004,medium
VDO,Van Don International Airport,Van Don,VN,VN-NE,21.120693,107.41539,medium
VDS,Vadsø Airport,Vadsø,NO,NO-56,70.0653,29.8447,medium
VDZ,Valdez Pioneer Field,Valdez,US,US-AK,61.132712,-146.246567,medium
VEE,Venetie Airport,Venetie,US,US-AK,67.008698,-146.365997,small
VEL,Vernal Regional Airport,Vernal,US,US-UT,40.436214,-109.511661,medium
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,RU,RU-KYA,60.373299,93.011703,medium
VER,General Heriberto Jara International Airport,Veracruz,MX,MX-VER,19.139589,-96.188602,large
VFA,Victoria Falls International Airport,Victoria Falls,ZW,ZW-MN,-18.097437,25.836867,large
VGA,Vijayawada International Airport,Vijayawada,IN,IN-AP,16.530011,80.804888,large
VGO,Vigo Airport,Vigo,ES,ES-GA,42.2318,-8.62677,medium
VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,SE-AC,64.579102,16.833599,medium
VHV,Verkhnevilyuisk Airport,Verkhnevilyuisk,RU,RU-SA,63.458057403564,120.26916503906,small
VIE,Vienna International Airport,Vienna,AT,AT-9,48.110298,16.5697,large
VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,VE,VE-L,8.624139,-71.672668,medium
VII,Vinh Airport,Vinh,VN,VN-NC,18.7376003265,105.67099762,medium
VIJ,Virgin Gorda Airport,Spanish Town,VG,VG-U-A,18.446634,-64.427932,medium
VIL,Dakhla Airport,Dakhla,EH,EH-U-A,23.7183,-15.932,large
VIT,Vitoria Airport,Alava,ES,ES-PV,42.882801,-2.72447,medium
VIX,Eurico de Aguiar Salles International Airport,Vitória,BR,BR-ES,-20.258,-40.285,large
VJB,Xai-Xai Chongoene Airport,Xai-Xai,MZ,MZ-G,-24.892909,33.753024,small
VKG,Rach Gia Airport,Rach Gia,VN,VN-SW,9.95802997234,105.132379532,medium
VKO,Vnukovo International Airport,Moscow,RU,RU-MOW,55.591499,37.261501,large
VKT,Vorkuta Airport,Vorkuta,RU,RU-KO,67.488602,63.993099,medium
VLC,Valencia Airport,Valencia,ES,ES-VC,39.489162,-0.480961,large
VLD,Valdosta Regional Airport,Valdosta,US,US-GA,30.782499313354492,-83.27670288085938,medium
VLI,Bauerfield International Airport,Port Vila,VU,VU-SEE,-17.699301,168.320007,large
VLL,Valladolid Airport,Valladolid,ES,ES-CL,41.7061,-4.85194,medium
